date,material,price,unit,location,source,retail_or_wholesale,data_type,notes
24/12/2025,lumber,726.14,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,756.63,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,721.52,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,741.2,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,lumber,733.88,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,plywood,938.4,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/12/2025,plywood,866.28,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/12/2025,plywood,841.79,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,plywood,846.11,sheet,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
24/12/2025,plywood,797.57,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,plywood,863.91,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/12/2025,plywood,834.53,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,steel,202.1,pc,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
31/12/2025,steel,203.72,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
31/12/2025,steel,185.51,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,steel,195.03,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,steel,180.35,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,steel,193.96,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,steel,193.27,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,cement,305.5,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
31/12/2025,cement,293.9,bag,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
31/12/2025,cement,284.56,bag,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,cement,295.62,bag,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,cement,277.11,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,cement,278.72,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,cement,275.38,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1516.93,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1432.2,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1373.42,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1378.88,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1356.37,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1348.33,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,sand,1341.17,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1595.63,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
31/12/2025,gravel,1605.72,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1464.61,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1495.27,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1418.4,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1501.4,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,gravel,1456.39,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,lumber,808.29,pc,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
31/12/2025,lumber,806.3,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
31/12/2025,lumber,737.7,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,lumber,765.5,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,lumber,716.58,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,lumber,732.91,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,lumber,720.51,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
31/12/2025,plywood,864.93,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,900.63,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,846.33,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,874.02,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,808.13,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,837.95,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
31/12/2025,plywood,820.34,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,214.48,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,206.56,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,194,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,202.87,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,187.5,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,197.23,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,steel,199.54,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,cement,311.01,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,cement,299.48,bag,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
07/01/2026,cement,280.57,bag,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,cement,291.67,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,cement,282.25,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,cement,290.69,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,cement,286.3,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,sand,1481.36,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,sand,1385.9,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
07/01/2026,sand,1414.27,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,sand,1382.25,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,sand,1281.1,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,sand,1396.59,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,sand,1292.17,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,gravel,1584.3,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,gravel,1488.69,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
07/01/2026,gravel,1453.39,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,gravel,1557.56,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,gravel,1442.93,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,gravel,1478.37,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,gravel,1461.36,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,758.02,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,776.19,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,733.07,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,772.87,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,710.76,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,750.91,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,lumber,731.51,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,plywood,902.09,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
07/01/2026,plywood,886.01,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
07/01/2026,plywood,841.64,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,plywood,837.01,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,plywood,838.68,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
07/01/2026,plywood,838.51,sheet,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
07/01/2026,plywood,830.1,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
14/01/2026,steel,216.5,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
14/01/2026,steel,209.1,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
14/01/2026,steel,189.34,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
